QuestionID,Class,Subject,Topic,Question,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,Explanation,Difficulty,Source,Active
ENG146,6,English,Pronouns,___ did you invite to the party?,Who,Whom,Which,What,B,Whom is used as the object in formal grammar.,Hard,RMS/Sainik Prep,True
ENG147,6,English,Pronouns,___ pen is this?,Who,Whom,Whose,Which,C,Whose asks about possession.,Easy,RMS/Sainik Prep,True
ENG148,6,English,Pronouns,Everyone should bring ___ own pencil.,their,his or her,our,your,B,"In traditional school grammar, his or her agrees with singular everyone.",Medium,RMS/Sainik Prep,True
ENG149,6,English,Pronouns,The cat washed ___ with its tongue.,it,itself,it’s,its,B,Itself is the reflexive pronoun referring to cat.,Easy,RMS/Sainik Prep,True
ENG150,6,English,Pronouns,Neither Ravi nor Mohan brought ___ notebook.,their,his,our,your,B,Traditional agreement uses his with the singular alternatives.,Medium,RMS/Sainik Prep,True
ENG151,6,English,Pronouns,Which word is an indefinite pronoun?,someone,Delhi,quickly,blue,A,Someone refers to an unspecified person.,Easy,RMS/Sainik Prep,True
ENG152,6,English,Pronouns,Which word is a relative pronoun?,which,very,under,green,A,Which introduces a relative clause.,Medium,RMS/Sainik Prep,True
ENG153,6,English,Pronouns,I know the boy ___ won the race.,which,who,whom,whose,B,Who refers to the boy as the subject of won.,Easy,RMS/Sainik Prep,True
ENG154,6,English,Pronouns,This is the girl ___ brother is a doctor.,who,whose,whom,which,B,Whose expresses possession.,Medium,RMS/Sainik Prep,True
ENG155,6,English,Pronouns,The man ___ we met was kind.,who,whom,whose,which,B,Whom is the object of met in formal grammar.,Hard,RMS/Sainik Prep,True
ENG156,6,English,Pronouns,Choose the correct form: 'This gift is for ___.'.,I,me,my,mine,B,Me is the object form after the preposition for.,Easy,RMS/Sainik Prep,True
ENG157,6,English,Pronouns,___ of the two pencils is yours?,Who,Which,Whom,Whose,B,Which is used when choosing between alternatives.,Easy,RMS/Sainik Prep,True
ENG158,6,English,Pronouns,The children enjoyed ___ at the picnic.,themselves,them,their,they,A,Themselves is reflexive and refers back to children.,Easy,RMS/Sainik Prep,True
ENG159,6,English,Pronouns,___ is my best friend.,He,Him,His,Himself,A,He is the subject pronoun.,Easy,RMS/Sainik Prep,True
ENG160,6,English,Pronouns,I gave the book to ___.,she,her,hers,herself,B,Her is the object pronoun after to.,Easy,RMS/Sainik Prep,True
ENG161,6,English,Pronouns,Which sentence uses a possessive pronoun correctly?,This is my.,This is mine.,This is me.,This is I.,B,Mine can stand alone and show possession.,Easy,RMS/Sainik Prep,True
ENG162,6,English,Pronouns,Which pronoun can replace 'Neha and Priya'?,she,they,it,we,B,They replaces a plural group of people.,Easy,RMS/Sainik Prep,True
ENG163,6,English,Adjectives,Identify the adjective: 'The tall boy won the race.',boy,won,tall,race,C,Tall describes the noun boy.,Easy,RMS/Sainik Prep,True
ENG164,6,English,Adjectives,Choose the adjective in 'She wore a beautiful dress.',wore,she,beautiful,dress,C,Beautiful describes the dress.,Easy,RMS/Sainik Prep,True
ENG165,6,English,Adjectives,What is the comparative form of 'tall'?,tallest,more tall,taller,talling,C,Taller is the comparative form.,Easy,RMS/Sainik Prep,True
ENG166,6,English,Adjectives,What is the superlative form of 'small'?,smaller,smallest,most small,small,B,Smallest is the superlative form.,Easy,RMS/Sainik Prep,True
ENG167,6,English,Adjectives,Choose the comparative form of 'good'.,gooder,best,better,more good,C,Better is the irregular comparative of good.,Easy,RMS/Sainik Prep,True
ENG168,6,English,Adjectives,Choose the superlative form of 'bad'.,badder,worst,worse,most bad,B,Worst is the irregular superlative of bad.,Easy,RMS/Sainik Prep,True
ENG169,6,English,Adjectives,There are ___ apples in the basket.,much,many,little,anyone,B,Many is used with countable plural nouns.,Easy,RMS/Sainik Prep,True
ENG170,6,English,Adjectives,There is ___ water in the bottle.,many,few,little,several,C,Little is used with uncountable water.,Easy,RMS/Sainik Prep,True
ENG171,6,English,Adjectives,Which is a demonstrative adjective?,this,quickly,who,very,A,This points out a noun.,Easy,RMS/Sainik Prep,True
ENG172,6,English,Adjectives,Which is a possessive adjective?,mine,my,me,myself,B,My comes before a noun to show possession.,Easy,RMS/Sainik Prep,True
ENG173,6,English,Adjectives,Which is an interrogative adjective?,which,quickly,someone,very,A,Which modifies a noun in a question.,Medium,RMS/Sainik Prep,True
ENG174,6,English,Adjectives,Which is a numeral adjective?,three,beautiful,soft,some,A,Three tells the number of nouns.,Easy,RMS/Sainik Prep,True
ENG175,6,English,Adjectives,Which adjective shows quantity?,some,red,wooden,first,A,Some indicates quantity.,Easy,RMS/Sainik Prep,True
ENG176,6,English,Adjectives,Which adjective shows order?,five,fifth,many,few,B,Fifth indicates position in an order.,Easy,RMS/Sainik Prep,True
ENG177,6,English,Adjectives,The elephant is ___ than the horse.,big,bigger,biggest,more big,B,Bigger is the comparative form of big.,Easy,RMS/Sainik Prep,True
ENG178,6,English,Adjectives,Mount Everest is the ___ mountain in the world.,high,higher,highest,more high,C,Highest is used to compare one with all others.,Easy,RMS/Sainik Prep,True
ENG179,6,English,Adjectives,Rita is as ___ as Sita.,tall,taller,tallest,more tall,A,As...as takes the positive form.,Medium,RMS/Sainik Prep,True
ENG180,6,English,Adjectives,Which sentence uses an adjective correctly?,He runs quick.,He is a quick runner.,He quick runs.,He is quickly runner.,B,Quick modifies the noun runner.,Medium,RMS/Sainik Prep,True
ENG181,6,English,Adjectives,Choose the correct word: 'This is the ___ of the two roads.',short,shorter,shortest,most short,B,"For two things, the comparative is used.",Medium,RMS/Sainik Prep,True
ENG182,6,English,Adjectives,Which adjective is formed from 'danger'?,dangerously,danger,dangerous,dangered,C,Dangerous is the adjective describing something full of danger.,Easy,RMS/Sainik Prep,True
ENG183,6,English,Adjectives,Which adjective is formed from 'care'?,carefully,careful,caringly,care,B,Careful is an adjective.,Easy,RMS/Sainik Prep,True
ENG184,6,English,Adjectives,Choose the correct adjective: 'He has ___ money than I do.',less,few,many,several,A,Less is used with uncountable money.,Medium,RMS/Sainik Prep,True
ENG185,6,English,Adjectives,Choose the correct adjective: 'There are ___ students in this class.',much,little,many,less,C,Many is used with countable students.,Easy,RMS/Sainik Prep,True
ENG186,6,English,Adjectives,Which word is an adjective of colour?,blue,quickly,beauty,run,A,Blue describes colour.,Easy,RMS/Sainik Prep,True
ENG187,6,English,Adjectives,Which word is an adjective of material?,wooden,wood,woods,woodly,A,Wooden describes something made of wood.,Easy,RMS/Sainik Prep,True
ENG188,6,English,Adjectives,Which adjective means 'without fear'?,fearful,fearless,fearfully,feared,B,Fearless means without fear.,Easy,RMS/Sainik Prep,True
ENG189,6,English,Adjectives,Which adjective means 'full of hope'?,hopeless,hopeful,hopefully,hoped,B,Hopeful means full of hope.,Easy,RMS/Sainik Prep,True
ENG190,6,English,Adjectives,Choose the correct order: 'a ___ red ball'.,red small,small red,smallly red,redly small,B,Size usually comes before colour.,Medium,RMS/Sainik Prep,True
ENG191,6,English,Adjectives,Which sentence has two adjectives?,The clever young boy smiled.,The boy smiled loudly.,The boy ran.,He smiled.,A,Clever and young both describe boy.,Easy,RMS/Sainik Prep,True
ENG192,6,English,Adjectives,Which is the positive degree of 'better'?,best,good,well,goodest,B,Good is the positive form of better.,Easy,RMS/Sainik Prep,True
ENG193,6,English,Adverbs,Identify the adverb: 'The child ran quickly.',child,ran,quickly,the,C,Quickly tells how the child ran.,Easy,RMS/Sainik Prep,True
ENG194,6,English,Adverbs,Which word is an adverb of time?,today,slowly,here,very,A,Today tells when an action happens.,Easy,RMS/Sainik Prep,True
ENG195,6,English,Adverbs,Which word is an adverb of place?,there,soon,very,carefully,A,There tells where.,Easy,RMS/Sainik Prep,True
ENG196,6,English,Adverbs,Which word is an adverb of manner?,carefully,tomorrow,here,often,A,Carefully tells how an action is done.,Easy,RMS/Sainik Prep,True
ENG197,6,English,Adverbs,Which word is an adverb of frequency?,often,there,soon,quite,A,Often tells how frequently something happens.,Easy,RMS/Sainik Prep,True
ENG198,6,English,Adverbs,He speaks ___.,soft,softly,softness,softer,B,Softly is the adverb describing how he speaks.,Easy,RMS/Sainik Prep,True
ENG199,6,English,Adverbs,She sings ___.,beautiful,beauty,beautifully,beautify,C,Beautifully modifies the verb sings.,Easy,RMS/Sainik Prep,True
ENG200,6,English,Adverbs,The tortoise walked ___.,slow,slowly,slower,slowness,B,Slowly tells how it walked.,Easy,RMS/Sainik Prep,True
ENG201,6,English,Adverbs,I will meet you ___.,tomorrow,carefully,very,slowly,A,Tomorrow is an adverb of time.,Easy,RMS/Sainik Prep,True
ENG202,6,English,Adverbs,The boys are playing ___.,outside,yesterday,quickly,very,A,Outside tells where they are playing.,Easy,RMS/Sainik Prep,True
ENG203,6,English,Adverbs,He ___ forgets his homework.,often,there,tomorrow,very,A,Often is an adverb of frequency.,Easy,RMS/Sainik Prep,True
ENG204,6,English,Adverbs,She is ___ tired.,very,yesterday,there,quickly,A,Very modifies the adjective tired.,Easy,RMS/Sainik Prep,True
ENG205,6,English,Adverbs,Which word modifies an adjective in 'It is extremely cold'?,it,is,extremely,cold,C,Extremely modifies the adjective cold.,Medium,RMS/Sainik Prep,True
ENG206,6,English,Adverbs,Choose the correct adverb: 'The soldier fought ___.'.,brave,bravely,bravery,braver,B,Bravely modifies the verb fought.,Easy,RMS/Sainik Prep,True
ENG207,6,English,Adverbs,Choose the correct adverb: 'He answered the question ___.'.,correct,correctly,correction,correctness,B,Correctly tells how he answered.,Easy,RMS/Sainik Prep,True
ENG208,6,English,Adverbs,Which sentence contains an adverb of place?,Come here.,She arrived yesterday.,He runs fast.,He often smiles.,A,Here indicates place.,Easy,RMS/Sainik Prep,True
ENG209,6,English,Adverbs,Which sentence contains an adverb of time?,He came yesterday.,He ran quickly.,He stayed here.,He often reads.,A,Yesterday indicates time.,Easy,RMS/Sainik Prep,True
ENG210,6,English,Adverbs,Which sentence contains an adverb of frequency?,She always studies.,She studies here.,She studies carefully.,She studies tomorrow.,A,Always tells how frequently she studies.,Easy,RMS/Sainik Prep,True
ENG211,6,English,Adverbs,Which sentence contains an adverb of manner?,He writes neatly.,He writes today.,He writes here.,He always writes.,A,Neatly tells how he writes.,Easy,RMS/Sainik Prep,True
ENG212,6,English,Adverbs,What is the adverb form of 'happy'?,happily,happyly,happiness,happier,A,Happily is the adverb form.,Easy,RMS/Sainik Prep,True
ENG213,6,English,Adverbs,What is the adverb form of 'easy'?,easily,easyly,ease,easier,A,Easily is the correct adverb form.,Easy,RMS/Sainik Prep,True
ENG214,6,English,Adverbs,What is the adverb form of 'careful'?,carefully,carefuly,care,caring,A,Carefully is formed by adding -ly.,Easy,RMS/Sainik Prep,True
ENG215,6,English,Adverbs,Which word is NOT an adverb?,quickly,slowly,beautiful,quietly,C,"Beautiful is an adjective, not an adverb.",Easy,RMS/Sainik Prep,True
ENG216,6,English,Adverbs,Which word means 'at once'?,immediately,slowly,rarely,tomorrow,A,Immediately means without delay.,Medium,RMS/Sainik Prep,True
ENG217,6,English,Adverbs,Which word means 'almost never'?,always,often,rarely,usually,C,Rarely means not often.,Medium,RMS/Sainik Prep,True
ENG218,6,English,Adverbs,Which word means 'every time'?,never,always,sometimes,rarely,B,Always means every time.,Easy,RMS/Sainik Prep,True
ENG219,6,English,Adverbs,Which word means 'sometimes'?,occasionally,never,always,daily,A,Occasionally means sometimes.,Medium,RMS/Sainik Prep,True
ENG220,6,English,Adverbs,Choose the correct placement: 'She ___ visits her grandmother.',often,visits often,oftenly,more oftenly,A,Often naturally comes before the main verb visits.,Medium,RMS/Sainik Prep,True
ENG221,6,English,Adverbs,Which word modifies the verb in 'The dog barked loudly'?,dog,barked,loudly,the,C,Loudly tells how the dog barked.,Easy,RMS/Sainik Prep,True
ENG222,6,English,Prepositions,The book is ___ the table.,on,at,by,from,A,On shows the book's position relative to the table.,Easy,RMS/Sainik Prep,True
ENG223,6,English,Prepositions,The cat is hiding ___ the bed.,under,at,from,by,A,Under indicates a lower position.,Easy,RMS/Sainik Prep,True
ENG224,6,English,Prepositions,We walked ___ the bridge.,across,during,since,between,A,Across shows movement from one side to another.,Easy,RMS/Sainik Prep,True
ENG225,6,English,Prepositions,The train arrived ___ 6 p.m.,at,on,in,by,A,At is used with a specific time.,Easy,RMS/Sainik Prep,True
ENG226,6,English,Prepositions,My birthday is ___ July.,at,on,in,by,C,In is used with months.,Easy,RMS/Sainik Prep,True
ENG227,6,English,Prepositions,The match is ___ Sunday.,at,on,in,from,B,On is used with days and dates.,Easy,RMS/Sainik Prep,True
ENG228,6,English,Prepositions,He has lived here ___ 2020.,for,since,from,by,B,Since is used with a starting point in time.,Easy,RMS/Sainik Prep,True
ENG229,6,English,Prepositions,He has lived here ___ six years.,since,for,at,on,B,For is used with a duration.,Easy,RMS/Sainik Prep,True
ENG230,6,English,Prepositions,The ball is ___ the two boxes.,between,among,under,across,A,Between is used for two distinct items.,Easy,RMS/Sainik Prep,True
ENG231,6,English,Prepositions,She shared the sweets ___ her friends.,among,between,at,by,A,Among is used for a group of more than two.,Easy,RMS/Sainik Prep,True
ENG232,6,English,Prepositions,He travelled ___ Delhi ___ Jaipur.,"from, to","at, on","in, by","by, from",A,From indicates the starting point and to the destination.,Easy,RMS/Sainik Prep,True
ENG233,6,English,Prepositions,The boy jumped ___ the river.,into,on,at,by,A,Into indicates movement to the inside.,Easy,RMS/Sainik Prep,True
ENG234,6,English,Prepositions,The bird flew ___ the window.,through,during,since,among,A,Through indicates movement inside and out of an opening or space.,Easy,RMS/Sainik Prep,True
ENG235,6,English,Prepositions,We waited ___ the bus stop.,at,on,in,from,A,At is used for a particular point or place.,Easy,RMS/Sainik Prep,True
ENG236,6,English,Prepositions,The picture hangs ___ the wall.,on,in,at,to,A,On is used for something attached to a surface.,Easy,RMS/Sainik Prep,True
ENG237,6,English,Prepositions,She sat ___ me in class.,beside,during,since,from,A,Beside means next to.,Easy,RMS/Sainik Prep,True
ENG238,6,English,Prepositions,The teacher walked ___ the classroom.,into,since,for,at,A,Into indicates movement inside.,Easy,RMS/Sainik Prep,True
ENG239,6,English,Prepositions,The shop is ___ the bank and the post office.,between,among,through,during,A,Between is correct for two reference points.,Easy,RMS/Sainik Prep,True
ENG240,6,English,Prepositions,He was absent ___ Monday.,on,at,in,by,A,On is used with a day.,Easy,RMS/Sainik Prep,True
ENG241,6,English,Prepositions,We will finish the work ___ evening.,by,at,on,since,A,By indicates the latest time by which something will happen.,Medium,RMS/Sainik Prep,True
ENG242,6,English,Prepositions,The children played ___ the rain.,in,at,on,by,A,In the rain is the standard expression.,Easy,RMS/Sainik Prep,True
ENG243,6,English,Prepositions,He came ___ foot.,on,by,in,at,A,The fixed expression is on foot.,Easy,RMS/Sainik Prep,True
ENG244,6,English,Prepositions,She went to school ___ bus.,by,on,at,from,A,By is used with means of transport such as by bus.,Easy,RMS/Sainik Prep,True
ENG245,6,English,Prepositions,The dog ran ___ the road.,along,since,during,at,A,Along indicates movement following the length of something.,Medium,RMS/Sainik Prep,True
ENG246,6,English,Prepositions,He stood ___ the door.,near,during,since,from,A,Near indicates closeness.,Easy,RMS/Sainik Prep,True
ENG247,6,English,Prepositions,We stayed indoors ___ the storm.,during,since,for,by,A,During indicates a period when something happens.,Medium,RMS/Sainik Prep,True
ENG248,6,English,Prepositions,She has been waiting ___ two hours.,for,since,at,on,A,For is used for a length of time.,Easy,RMS/Sainik Prep,True
ENG249,6,English,Prepositions,The plane flew ___ the clouds.,above,between,since,at,A,Above indicates a higher position.,Easy,RMS/Sainik Prep,True
ENG250,6,English,Prepositions,The village lies ___ the mountain.,below,during,since,for,A,Below indicates a lower position.,Easy,RMS/Sainik Prep,True
ENG251,6,English,Prepositions,He divided the cake ___ four children.,among,between,at,on,A,Among is appropriate for more than two people.,Easy,RMS/Sainik Prep,True
ENG252,6,English,Sentences,Which is a complete sentence?,Running in the park.,The boy is reading.,Because he was late.,Under the table.,B,A complete sentence expresses a complete thought.,Easy,RMS/Sainik Prep,True
ENG253,6,English,Sentences,Identify the subject: 'The little girl opened the door.',opened,door,The little girl,the,C,The little girl performs the action.,Easy,RMS/Sainik Prep,True
ENG254,6,English,Sentences,Identify the predicate: 'The little girl opened the door.',The little girl,opened the door,girl,door,B,Opened the door tells what the subject did.,Easy,RMS/Sainik Prep,True
ENG255,6,English,Sentences,What type of sentence gives a command?,Interrogative,Imperative,Exclamatory,Assertive,B,An imperative sentence gives a command or request.,Easy,RMS/Sainik Prep,True
ENG256,6,English,Sentences,What type of sentence asks a question?,Assertive,Imperative,Interrogative,Exclamatory,C,An interrogative sentence asks a question.,Easy,RMS/Sainik Prep,True
ENG257,6,English,Sentences,What type of sentence expresses strong feeling?,Exclamatory,Assertive,Interrogative,Imperative,A,An exclamatory sentence expresses strong emotion.,Easy,RMS/Sainik Prep,True
ENG258,6,English,Sentences,'Please close the door.' is a/an ___ sentence.,assertive,imperative,interrogative,exclamatory,B,It is a polite command or request.,Easy,RMS/Sainik Prep,True
ENG259,6,English,Sentences,'What a beautiful flower!' is a/an ___ sentence.,assertive,imperative,interrogative,exclamatory,D,It expresses strong admiration.,Easy,RMS/Sainik Prep,True
ENG260,6,English,Sentences,Choose the correct punctuation: 'Where are you going___',.,?,! ,",",B,A question ends with a question mark.,Easy,RMS/Sainik Prep,True
ENG261,6,English,Sentences,Choose the correct punctuation: 'What a lovely day___',.,?,! ,:,C,An exclamation expresses strong feeling.,Easy,RMS/Sainik Prep,True
ENG262,6,English,Sentences,Choose the correctly punctuated sentence.,Ravi said I am ready.,"Ravi said, 'I am ready.'",Ravi said I am ready!,Ravi said 'I am ready',B,A comma and quotation marks are used to introduce direct speech.,Medium,RMS/Sainik Prep,True
ENG263,6,English,Sentences,Which is a negative sentence?,She is happy.,She is not happy.,Is she happy?,Be happy.,B,Not makes the sentence negative.,Easy,RMS/Sainik Prep,True
ENG264,6,English,Sentences,Change to negative: 'He is honest.',He is not honest.,He does honest.,He not is honest.,He is no honest.,A,Not forms the negative with is.,Easy,RMS/Sainik Prep,True
ENG265,6,English,Sentences,Choose the correct question.,You are ready?,Are you ready?,Ready you are?,Are ready you?,B,The auxiliary are comes before the subject in a question.,Easy,RMS/Sainik Prep,True
ENG266,6,English,Sentences,Choose the correct word: 'Neither Ravi nor Mohan ___ present.',are,were,is,have,C,"With neither...nor, the singular nearer subject Mohan takes is.",Hard,RMS/Sainik Prep,True
ENG267,6,English,Sentences,Choose the correct conjunction: 'I stayed home ___ it was raining.',because,but,or,and,A,Because gives the reason.,Easy,RMS/Sainik Prep,True
ENG268,6,English,Sentences,Choose the conjunction: 'Work hard ___ you will succeed.',and,or,because,although,A,And joins the two related clauses.,Easy,RMS/Sainik Prep,True
ENG269,6,English,Sentences,"Choose the conjunction: 'Hurry up, ___ you will miss the bus.'",or,and,because,so,A,Or shows the consequence of not hurrying.,Medium,RMS/Sainik Prep,True
ENG270,6,English,Sentences,"Choose the conjunction: 'Although he was tired, he continued.'",Although,he,was,continued,A,Although introduces a contrast clause.,Medium,RMS/Sainik Prep,True
ENG271,6,English,Sentences,A sentence with one independent clause is called a ___.,simple sentence,compound sentence,complex sentence,phrase,A,A simple sentence has one independent clause.,Medium,RMS/Sainik Prep,True
ENG272,6,English,Sentences,A sentence joined by coordinating conjunctions such as and/but is a ___.,simple,compound,complex,fragment,B,A compound sentence joins independent clauses.,Medium,RMS/Sainik Prep,True
ENG273,6,English,Sentences,"Which is a phrase, not a complete sentence?",The birds fly.,in the garden,She reads.,They laughed.,B,In the garden does not express a complete thought.,Easy,RMS/Sainik Prep,True
ENG274,6,English,Sentences,Choose the correct subject-verb agreement.,The boys plays.,The boys play.,The boys playing.,The boys is play.,B,Plural boys takes plural verb play.,Easy,RMS/Sainik Prep,True
ENG275,6,English,Sentences,Which sentence is in the passive voice?,The boy kicked the ball.,The ball was kicked by the boy.,The boy is kicking the ball.,The boy kicks the ball.,B,The object becomes the subject in passive voice.,Medium,RMS/Sainik Prep,True
ENG276,6,English,Sentences,Choose the active voice: 'The window was broken by the boy.',The boy broke the window.,The window broke the boy.,The boy was broken.,The window was breaking.,A,The boy performs the action in the active sentence.,Medium,RMS/Sainik Prep,True
ENG277,6,English,Sentences,Choose the correctly arranged sentence.,always / he / early / rises,He rises early always.,He always rises early.,Always he early rises.,C,The natural word order is He always rises early.,Easy,RMS/Sainik Prep,True
ENG278,6,English,Sentences,Choose the correct article: '___ apple a day is healthy.',A,An,The,No article,B,An is used before the vowel sound in apple.,Easy,RMS/Sainik Prep,True
ENG279,6,English,Sentences,Choose the correct article: 'He is ___ honest man.',a,an,the,no,B,"Honest begins with a vowel sound, so an is used.",Easy,RMS/Sainik Prep,True
ENG280,6,English,Sentences,Choose the correct article: 'I saw ___ European tourist.',a,an,the,no,A,"European begins with the consonant sound /y/, so a is used.",Hard,RMS/Sainik Prep,True
ENG281,6,English,Tenses,Choose the simple present form: 'She ___ to school every day.',go,goes,went,going,B,"She is third-person singular, so goes is correct.",Easy,RMS/Sainik Prep,True
ENG282,6,English,Tenses,Choose the simple present form: 'They ___ cricket on Sundays.',play,plays,played,playing,A,Plural they takes play.,Easy,RMS/Sainik Prep,True
ENG283,6,English,Tenses,Choose the simple past: 'He ___ the letter yesterday.',writes,write,wrote,writing,C,Wrote is the past form of write.,Easy,RMS/Sainik Prep,True
ENG284,6,English,Tenses,Choose the simple past: 'She ___ a song last night.',sings,sang,sing,singing,B,Sang is the past form of sing.,Easy,RMS/Sainik Prep,True
ENG285,6,English,Tenses,Choose the simple future: 'We ___ visit Delhi tomorrow.',will,were,did,have,A,Will forms the simple future.,Easy,RMS/Sainik Prep,True
ENG286,6,English,Tenses,Choose the present continuous: 'They ___ football now.',play,played,are playing,will play,C,Are playing describes an action happening now.,Easy,RMS/Sainik Prep,True
ENG287,6,English,Tenses,Choose the past continuous: 'I ___ when you called.',sleep,slept,was sleeping,am sleeping,C,Was sleeping is the past continuous form.,Easy,RMS/Sainik Prep,True
ENG288,6,English,Tenses,"Choose the future continuous: 'At 8 p.m., I ___ dinner.'",eat,ate,will be eating,have eaten,C,Will be eating is future continuous.,Medium,RMS/Sainik Prep,True
ENG289,6,English,Tenses,Choose the present perfect: 'She ___ her homework.',has finished,finished yesterday,is finishing,will finish,A,Has finished is present perfect.,Easy,RMS/Sainik Prep,True
ENG290,6,English,Tenses,Choose the past perfect: 'The train ___ before we reached the station.',leaves,left,had left,has left,C,Had left shows an earlier past action.,Medium,RMS/Sainik Prep,True
ENG291,6,English,Tenses,"Choose the future perfect: 'By Monday, he ___ the work.'",finishes,finished,will have finished,is finishing,C,Will have finished shows completion before a future time.,Medium,RMS/Sainik Prep,True
ENG292,6,English,Tenses,Identify the tense: 'I am reading a book.',Simple present,Present continuous,Simple past,Present perfect,B,Am reading is present continuous.,Easy,RMS/Sainik Prep,True
ENG293,6,English,Tenses,Identify the tense: 'They visited Agra last year.',Simple present,Present continuous,Simple past,Past perfect,C,Visited is simple past.,Easy,RMS/Sainik Prep,True
ENG294,6,English,Tenses,Identify the tense: 'She has lived here for five years.',Present perfect,Simple past,Past continuous,Future perfect,A,Has lived is present perfect.,Medium,RMS/Sainik Prep,True
ENG295,6,English,Tenses,Identify the tense: 'He had eaten before the movie began.',Past perfect,Present perfect,Simple past,Past continuous,A,Had eaten is past perfect.,Medium,RMS/Sainik Prep,True
ENG296,6,English,Tenses,Identify the tense: 'We will travel tomorrow.',Simple present,Simple past,Simple future,Future continuous,C,Will travel is simple future.,Easy,RMS/Sainik Prep,True
ENG297,6,English,Tenses,Choose the correct form: 'The sun ___ in the east.',rise,rises,rose,rising,B,A general truth takes simple present; sun is singular.,Easy,RMS/Sainik Prep,True
ENG298,6,English,Tenses,Choose the correct form: 'Water ___ at 100°C.',boil,boils,boiled,boiling,B,A scientific fact uses simple present.,Easy,RMS/Sainik Prep,True
ENG299,6,English,Tenses,Choose the correct form: 'I ___ my friend yesterday.',meet,meets,met,meeting,C,Met is the past form of meet.,Easy,RMS/Sainik Prep,True
ENG300,6,English,Tenses,Choose the correct form: 'She ___ dinner when I arrived.',cooks,cooked,was cooking,has cooked,C,Was cooking was in progress when another past action occurred.,Medium,RMS/Sainik Prep,True
ENG301,6,English,Tenses,Choose the correct form: 'They ___ already ___ the match.',"have, won","has, win","had, winning","will, won",A,Have won is present perfect with plural they.,Easy,RMS/Sainik Prep,True
ENG302,6,English,Tenses,Choose the correct form: 'He ___ his work before the teacher came.',has finished,had finished,finishes,will finish,B,Had finished occurred before another past event.,Medium,RMS/Sainik Prep,True
ENG303,6,English,Tenses,"Choose the correct form: 'By next year, she ___ her course.'",completed,will have completed,has completed,completing,B,Will have completed is future perfect.,Medium,RMS/Sainik Prep,True
ENG304,6,English,Tenses,Choose the correct form: 'Look! The baby ___.',cries,cried,is crying,will cry,C,Is crying describes an action happening now.,Easy,RMS/Sainik Prep,True
ENG305,6,English,Tenses,"Choose the correct form: 'When I was young, I ___ in Patna.'",live,lived,am living,will live,B,Lived refers to a completed past state.,Easy,RMS/Sainik Prep,True
ENG306,6,English,Tenses,Choose the correct form: 'We ___ for an hour before the bus arrived.',wait,waited,had been waiting,are waiting,C,Had been waiting is past perfect continuous.,Hard,RMS/Sainik Prep,True
ENG307,6,English,Tenses,Identify the tense: 'She has been studying since morning.',Present perfect continuous,Past perfect,Present continuous,Simple present,A,Has been studying shows an action continuing up to now.,Hard,RMS/Sainik Prep,True
ENG308,6,English,Tenses,Identify the tense: 'They had been playing for two hours.',Past perfect continuous,Present perfect continuous,Past continuous,Simple past,A,Had been playing is past perfect continuous.,Hard,RMS/Sainik Prep,True
ENG309,6,English,Tenses,Choose the correct form: 'I ___ this book twice.',read,have read,am reading,will read,B,Have read expresses an experience up to the present.,Medium,RMS/Sainik Prep,True
ENG310,6,English,Tenses,Choose the correct form: 'She ___ to the market before it started raining.',goes,had gone,has gone,will go,B,Had gone occurred before another past event.,Medium,RMS/Sainik Prep,True
ENG311,6,English,Tenses,"Choose the correct form: 'Tomorrow at this time, we ___ to Mumbai.'",travel,travelled,will be travelling,have travelled,C,Will be travelling is future continuous.,Medium,RMS/Sainik Prep,True
ENG312,6,English,Tenses,Choose the correct negative: 'He plays cricket.',He not plays cricket.,He does not play cricket.,He does not plays cricket.,He did not plays cricket.,B,Does not is followed by the base verb play.,Medium,RMS/Sainik Prep,True
ENG313,6,English,Tenses,Choose the correct negative: 'They went home.',They did not went home.,They did not go home.,They do not went home.,They not go home.,B,Did not is followed by the base verb go.,Easy,RMS/Sainik Prep,True
ENG314,6,English,Tenses,Choose the correct question: 'She likes music.',Does she likes music?,Does she like music?,Do she like music?,Did she likes music?,B,Does is followed by the base verb like.,Easy,RMS/Sainik Prep,True
ENG315,6,English,Tenses,Choose the correct question: 'They visited Delhi.',Did they visit Delhi?,Did they visited Delhi?,Do they visited Delhi?,Were they visit Delhi?,A,Did is followed by the base verb visit.,Easy,RMS/Sainik Prep,True
ENG316,6,English,Tenses,Choose the correct form: 'I ___ never ___ such a sight.',"have, seen","has, saw","had, see","am, seeing",A,Have seen is present perfect with I.,Medium,RMS/Sainik Prep,True
ENG317,6,English,Tenses,Choose the correct form: 'He ___ just ___ the door.',"has, closed","have, close","is, closed","did, closing",A,Has closed is present perfect with he.,Easy,RMS/Sainik Prep,True
ENG318,6,English,Tenses,Choose the correct form: 'We ___ dinner before they arrived.',eat,had eaten,have eaten,will eat,B,Had eaten happened before they arrived.,Medium,RMS/Sainik Prep,True
ENG319,6,English,Tenses,Choose the correct form: 'She ___ here since Monday.',is,has been,was,will be,B,Has been expresses a state continuing from Monday to now.,Medium,RMS/Sainik Prep,True
ENG320,6,English,Tenses,Which word commonly signals simple past?,yesterday,now,tomorrow,since,A,Yesterday commonly refers to a completed past time.,Easy,RMS/Sainik Prep,True
